Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right.1,Answer.hO.left.1,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_106.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9664967346_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9f4b6cb3c2_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A1IU5OP7BBZHZ7,False,True,True,False,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_106.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9664967346_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9f4b6cb3c2_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A22KRF782ELLB0,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_106.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9664967346_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9f4b6cb3c2_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A3CAF7LTD3ORSG,False,True,False,True,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_106.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9664967346_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9f4b6cb3c2_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A29ZTHY1OB4IC8,True,False,True,False,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d101e676ba_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/540c0cba0a_106.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9664967346_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9f4b6cb3c2_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A2XI3DX3IJ1TAV,False,True,True,False,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/cccd9e16ac_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ff2f622b24_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_143.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A1WGSW0SLN4Y91,True,False,True,False,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/cccd9e16ac_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ff2f622b24_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_143.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,ASWZO1WY1UHEP,False,True,False,True,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/cccd9e16ac_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ff2f622b24_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_143.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A1IU5OP7BBZHZ7,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/cccd9e16ac_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ff2f622b24_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_143.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A22KRF782ELLB0,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/cccd9e16ac_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ff2f622b24_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_143.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A2XI3DX3IJ1TAV,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_59.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3065b7b574_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_51.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_36.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f7c3f8989b_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_17.mp4,A1IU5OP7BBZHZ7,True,False,True,False,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_59.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3065b7b574_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_51.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_36.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f7c3f8989b_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_17.mp4,A22KRF782ELLB0,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_59.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3065b7b574_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_51.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_36.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f7c3f8989b_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_17.mp4,A3CAF7LTD3ORSG,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_59.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3065b7b574_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_51.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_36.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f7c3f8989b_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_17.mp4,A29ZTHY1OB4IC8,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/a6a618dc02_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_59.mp4,https://www.cs.umb.edu/~srikark/selected_videos/3065b7b574_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_51.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_60.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_36.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f7c3f8989b_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_17.mp4,A2XI3DX3IJ1TAV,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_33.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/63d4150e21_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_85.mp4,https://www.cs.umb.edu/~srikark/selected_videos/24c1c7e0d3_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_131.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A1IU5OP7BBZHZ7,False,True,True,False,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_33.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/63d4150e21_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_85.mp4,https://www.cs.umb.edu/~srikark/selected_videos/24c1c7e0d3_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_131.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A22KRF782ELLB0,False,True,True,False,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_33.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/63d4150e21_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_85.mp4,https://www.cs.umb.edu/~srikark/selected_videos/24c1c7e0d3_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_131.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A2ZV821LZHVOHD,False,True,False,True,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_33.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/63d4150e21_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_85.mp4,https://www.cs.umb.edu/~srikark/selected_videos/24c1c7e0d3_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_131.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A3CAF7LTD3ORSG,True,False,False,True,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_33.mp4,https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/63d4150e21_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_85.mp4,https://www.cs.umb.edu/~srikark/selected_videos/24c1c7e0d3_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_131.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_62.mp4,A29ZTHY1OB4IC8,False,True,True,False,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f8ade0f42f_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b573489dbe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e0f26547d1_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_76.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_37.mp4,A1IU5OP7BBZHZ7,True,False,True,False,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f8ade0f42f_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b573489dbe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e0f26547d1_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_76.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_37.mp4,A22KRF782ELLB0,False,True,True,False,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f8ade0f42f_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b573489dbe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e0f26547d1_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_76.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_37.mp4,A3CAF7LTD3ORSG,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f8ade0f42f_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b573489dbe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e0f26547d1_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_76.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_37.mp4,A2XI3DX3IJ1TAV,False,True,True,False,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f8ade0f42f_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b573489dbe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e0f26547d1_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_76.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_37.mp4,A29ZTHY1OB4IC8,False,True,True,False,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_83.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,AKVDY8OXNMQED,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_83.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,ASWZO1WY1UHEP,False,True,False,True,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_83.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A2QD9PJUKW7PKK,False,True,False,True,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_83.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A1IU5OP7BBZHZ7,False,True,False,True,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_83.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_19.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2197da9321_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_44.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_48.mp4,https://www.cs.umb.edu/~srikark/selected_videos/446caa6f5f_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_45.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_10.mp4,A22KRF782ELLB0,False,True,False,True,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/21ad80e26e_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6d5d38e52_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b3a4c3a5d_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_39.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4d1a00e372_61.mp4,A2QD9PJUKW7PKK,False,True,True,False,True,False,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ef2f7d7dbf_64.mp4,https://www.cs.umb.edu/~srikark/selected_videos/21ad80e26e_15.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_13.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a6d5d38e52_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4b3a4c3a5d_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_39.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5dbe49fbc2_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4d1a00e372_61.mp4,A1IU5OP7BBZHZ7,False,True,False,True,False,True,False,True,False,True,False,True,True,True
